Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
12/17/2020,1349,24,90,169,327,256,197,183,123,50,43,1,709,636,4,599,54,235,267,50,144,0,0,1,1,3,6,2,11,0,9,15,0,9,0,8,7,0,0,1,5,10,5,13,23,13,19,1,43,46,1,28,4,38,15,2,3
,515,0,655,29,118,109,83,73,64,25,14,0,268,238,9,149,16,119,135,25,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,79,74,97,104,109,90,72,0,312,340,3,218,48,211,138,29,11
07/31/2020,392,2,24,46,112,82,64,42,31,8,7,0,208,181,3,192,6,78,81,12,23,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,4,5,1,2,7,3,1,0,13,11,0,8,1,12,3,0,0
04/14/2020,666,33,166,16,102,121,122,126,78,51,50,0,356,310,0,260,26,216,102,24,38,0,1,2,1,3,5,9,12,0,11,22,0,8,2,13,10,0,0,3,7,13,19,37,30,29,28,0,71,95,0,58,4,70,27,6,1
04/08/2020,705,36,172,11,86,100,107,155,129,69,48,0,353,352,0,186,22,323,114,28,32,0,0,0,1,7,8,9,11,0,13,23,0,3,2,22,9,0,0,1,1,14,16,37,40,37,26,0,66,105,1,38,5,88,31,10,0
09/05/2021,315,4,31,76,67,60,44,43,15,4,6,0,168,147,0,73,13,82,93,17,37,0,0,0,0,1,1,1,1,0,2,2,0,0,0,2,2,0,0,1,3,3,4,10,5,3,2,0,17,14,0,6,1,16,5,3,0
03/19/2020,184,2,36,5,34,47,35,25,18,18,2,0,87,97,0,23,10,79,64,5,3,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,2,7,9,6,10,1,0,16,20,0,4,1,23,7,1,0
09/25/2020,380,3,37,44,102,78,66,46,26,12,6,0,202,176,2,176,13,57,82,14,38,0,0,0,1,1,0,0,1,0,1,2,0,1,0,2,0,0,0,2,5,7,10,2,6,3,2,0,19,18,0,14,0,13,6,2,2
02/02/2021,646,6,46,68,158,124,103,84,64,26,19,0,316,329,1,201,28,145,190,23,59,0,0,0,0,0,3,1,2,0,3,3,0,1,0,3,2,0,0,2,5,2,6,10,8,7,6,0,26,20,0,13,2,19,9,0,3
09/15/2020,352,1,21,54,100,67,47,42,26,13,3,0,189,163,0,168,8,51,94,9,22,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,4,5,3,4,3,0,10,11,0,8,1,7,5,0,0
03/24/2021,684,6,31,63,250,168,79,72,33,12,7,0,332,349,3,156,14,139,274,37,64,0,1,0,1,0,0,3,1,0,3,3,0,2,0,3,1,0,0,1,4,7,4,7,4,2,2,0,20,11,0,8,2,11,6,2,2
08/10/2020,376,1,29,41,108,68,63,49,24,18,5,0,186,189,1,194,11,60,81,13,17,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,5,1,3,5,4,6,3,0,14,15,0,4,2,7,13,1,2
07/05/2021,58,2,6,11,15,14,7,5,3,2,1,0,26,31,1,14,1,14,15,5,9,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,0,0,1,1,1,0,1,1,1,0,0,3,3,0,2,0,3,1,0,0
02/18/2021,315,6,36,36,98,52,50,42,25,10,2,0,163,152,0,109,9,62,93,22,20,0,0,0,0,1,0,5,0,0,4,2,0,0,0,4,2,0,0,0,2,6,4,8,7,8,1,0,20,16,0,11,0,16,7,2,0
05/03/2021,553,6,62,88,113,124,74,85,44,20,5,0,313,240,0,139,19,227,86,19,63,0,0,0,0,0,2,1,3,0,2,4,0,1,0,2,3,0,0,2,3,7,11,14,14,7,4,0,27,35,0,9,0,41,7,2,3
12/19/2020,852,24,80,96,171,162,160,119,75,40,29,0,450,395,7,327,50,119,218,48,90,0,0,0,0,0,6,7,11,0,11,13,0,8,1,7,8,0,0,2,8,4,5,17,17,12,15,0,43,37,0,31,3,31,12,3,0
12/03/2020,2072,30,117,235,521,405,318,308,157,80,47,1,1096,972,4,854,77,397,436,74,234,0,0,0,1,3,6,10,10,0,12,18,0,7,3,13,7,0,0,1,3,11,14,21,24,20,23,0,49,68,0,39,4,45,25,3,1
06/14/2020,92,12,27,6,22,18,20,14,6,2,4,0,44,48,0,39,1,29,8,4,11,0,0,0,1,1,3,2,5,0,6,6,0,5,0,3,4,0,0,2,4,1,6,3,5,3,3,0,11,16,0,12,1,10,1,2,1
03/29/2021,729,3,42,95,238,136,94,91,47,18,10,0,386,341,2,190,27,180,245,20,67,0,0,0,0,1,1,1,0,0,0,3,0,1,0,1,1,0,0,2,4,6,4,11,8,2,5,0,23,19,0,6,1,23,9,1,2
07/15/2020,268,7,23,30,84,51,33,34,18,12,6,0,150,118,0,98,5,84,47,10,24,0,0,0,0,2,2,1,2,0,3,4,0,1,0,6,0,0,0,0,5,2,2,3,4,4,3,0,13,10,0,8,0,9,5,1,0
08/18/2020,412,1,25,50,130,79,60,46,22,21,4,0,212,200,0,197,10,68,105,9,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,4,7,3,0,3,4,2,0,12,13,0,11,0,9,3,1,1
04/08/2021,856,6,64,146,239,191,124,86,52,11,7,0,456,398,2,244,32,227,231,42,80,0,0,0,2,0,0,2,2,0,3,3,0,1,0,3,1,0,1,2,2,7,6,20,18,6,3,0,30,34,0,13,2,34,8,3,4
05/04/2020,1120,48,127,57,218,223,243,177,109,53,40,0,564,556,0,612,31,207,120,34,116,0,1,0,0,4,10,15,18,0,23,25,0,17,2,20,9,0,0,1,10,8,14,16,26,31,21,0,56,71,0,44,9,48,16,9,1
03/27/2021,413,4,34,61,108,94,57,46,34,9,4,0,203,210,0,97,20,79,153,28,36,0,0,0,1,1,1,0,1,0,2,2,0,0,0,3,1,0,0,0,4,1,8,5,7,4,5,0,17,17,0,11,1,14,7,1,0
08/07/2020,418,2,25,65,108,83,55,48,35,14,10,0,198,219,1,192,10,79,98,16,23,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,2,3,5,0,5,5,2,3,0,14,11,0,11,0,12,2,0,0
11/15/2020,835,13,124,86,191,162,138,110,84,35,28,1,443,392,0,257,29,160,270,43,76,0,0,0,0,0,5,4,4,0,7,6,0,7,1,4,1,0,0,4,8,8,17,13,25,26,23,0,70,54,0,45,2,52,19,4,2
08/31/2021,529,7,45,107,121,102,81,57,31,20,10,0,278,247,4,126,23,131,142,22,85,0,0,1,0,0,3,1,2,0,3,4,0,1,0,5,1,0,0,1,5,9,10,5,7,4,4,0,25,20,0,14,1,18,8,1,3
11/05/2020,2639,6,115,289,764,579,388,313,186,70,50,0,1378,1250,11,1088,56,410,666,116,303,0,0,1,0,1,0,0,4,0,3,3,0,1,0,1,3,1,0,2,8,12,9,20,31,18,15,0,51,64,0,34,3,48,23,6,1
02/07/2021,212,8,38,23,48,46,30,31,14,13,7,0,111,99,2,62,11,44,69,13,13,0,0,0,0,1,1,4,2,0,3,5,0,1,1,4,2,0,0,1,6,4,3,7,5,7,5,0,20,18,0,9,1,16,10,1,1
09/02/2021,488,5,38,83,139,116,63,44,23,13,7,0,240,246,2,100,24,112,127,26,99,0,0,0,2,1,0,1,1,0,5,0,0,1,0,3,1,0,0,0,3,4,5,7,9,3,7,0,18,20,0,8,2,15,10,1,2
01/16/2021,624,15,60,84,141,104,112,82,63,28,9,1,355,268,1,278,24,103,149,22,48,0,0,0,1,1,5,5,3,0,8,7,0,9,1,2,3,0,0,2,4,3,5,5,15,13,12,1,28,32,0,17,1,23,16,2,1
06/08/2021,74,4,15,21,17,12,8,6,7,2,1,0,44,30,0,23,3,32,8,1,7,0,0,0,0,1,1,2,0,0,1,3,0,2,0,1,1,0,0,1,2,3,0,2,4,2,1,0,9,6,0,5,2,5,3,0,0
10/31/2020,1069,10,82,136,273,224,169,130,86,39,12,0,545,524,0,389,39,166,291,48,136,0,0,1,0,2,1,5,1,0,2,8,0,4,1,2,3,0,0,2,6,4,14,13,21,15,7,0,38,44,0,24,3,32,19,2,2
04/21/2021,656,8,71,110,161,135,105,62,44,19,20,0,346,310,0,165,30,230,145,24,62,0,1,0,1,1,2,2,1,0,3,5,0,2,0,3,2,1,0,2,8,7,9,14,15,6,10,0,40,31,0,11,4,45,8,3,0
05/16/2020,514,28,102,35,106,87,93,77,59,35,22,0,277,232,5,246,13,109,65,13,68,0,0,1,3,0,6,4,14,0,8,20,0,9,1,12,6,0,0,2,12,4,13,20,18,16,17,0,51,51,0,41,4,32,16,2,7
07/20/2020,394,5,25,53,95,90,55,47,36,14,4,0,198,192,4,178,10,94,76,12,24,0,0,1,1,0,2,1,0,0,2,3,0,3,0,1,1,0,0,1,2,3,3,3,7,5,1,0,17,8,0,9,0,14,2,0,0
01/10/2021,496,18,63,62,123,93,77,64,39,23,15,0,260,231,5,129,24,94,171,27,51,0,0,1,0,1,2,7,7,0,6,12,0,5,1,4,8,0,0,0,7,2,12,6,15,9,12,0,36,27,0,22,3,23,11,2,2
07/16/2021,154,1,10,23,41,48,14,18,6,3,1,0,78,75,1,23,8,40,53,6,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,1,3,0,2,0,5,5,0,2,0,7,1,0,0
03/28/2020,248,4,132,2,27,54,36,44,38,28,19,0,138,110,0,37,7,142,45,10,7,0,0,0,0,2,0,1,1,0,1,3,0,1,0,2,1,0,0,1,5,11,18,33,21,22,21,0,70,62,0,22,3,85,16,6,0
05/13/2020,875,45,124,56,189,165,163,135,95,40,32,0,450,420,5,489,23,152,96,22,93,0,0,2,3,4,13,10,13,0,17,28,0,18,5,15,6,1,0,2,5,8,17,24,33,22,13,0,64,60,0,53,2,53,11,2,3
05/17/2020,326,42,97,17,53,58,37,65,44,22,30,0,156,167,3,156,8,87,32,13,30,0,0,1,1,4,14,9,13,0,16,26,0,19,2,13,7,1,0,0,3,5,11,22,26,17,13,0,45,52,0,39,3,29,17,3,6
12/10/2020,1705,19,116,227,365,329,281,230,161,64,48,0,903,791,11,737,61,303,346,52,206,0,0,0,1,2,5,3,8,0,4,15,0,8,2,4,5,0,0,5,11,11,12,17,19,22,19,0,59,57,0,32,1,51,26,2,4
10/24/2020,886,5,62,109,224,197,140,105,59,39,13,0,470,416,0,360,24,128,262,34,78,0,0,0,0,0,0,2,3,0,2,3,0,0,0,2,3,0,0,2,9,8,6,6,10,15,6,0,33,29,0,21,2,26,9,3,1
09/01/2020,331,3,17,34,97,70,39,45,32,8,6,0,178,153,0,143,5,60,85,5,33,0,0,0,0,0,2,1,0,0,2,1,0,2,0,0,1,0,0,0,1,2,7,2,2,1,2,0,8,9,0,5,0,8,2,1,1
08/21/2020,430,5,21,60,139,88,46,54,29,11,3,0,242,186,2,231,18,56,91,14,20,0,0,0,1,1,1,1,1,0,3,2,0,4,0,0,1,0,0,1,0,1,3,5,4,3,4,0,12,8,1,11,0,6,3,1,0
09/29/2020,381,6,28,47,105,72,65,45,26,17,4,0,197,184,0,181,15,44,100,16,25,0,0,1,0,0,3,1,1,0,2,4,0,3,0,2,1,0,0,1,2,7,2,5,5,3,3,0,14,14,0,11,2,8,5,1,1
07/27/2020,362,1,19,51,102,66,50,40,30,14,9,0,193,166,3,181,11,85,59,9,17,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,2,2,4,0,2,6,0,7,12,0,5,3,7,4,0,0
07/17/2021,122,0,8,22,37,28,18,8,2,4,3,0,66,54,2,43,2,30,19,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,4,4,0,0,0,5,1,1,1
08/12/2021,591,2,29,60,173,178,80,49,26,19,6,0,288,301,2,103,26,121,218,26,97,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,0,0,4,4,3,9,1,3,5,0,13,16,0,4,0,13,9,1,2
08/27/2020,382,2,24,40,132,75,59,32,24,12,8,0,209,172,1,191,5,66,85,17,18,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,4,3,4,2,4,5,2,0,18,6,0,11,0,6,5,2,0
09/08/2020,369,1,21,36,120,80,55,40,23,10,5,0,181,188,0,192,10,44,96,6,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,4,2,4,4,4,0,7,14,0,11,0,5,4,0,1
08/01/2020,141,5,22,7,45,27,17,25,11,6,3,0,69,72,0,55,0,35,34,5,12,0,0,0,0,1,0,2,2,0,3,2,0,2,0,2,1,0,0,0,3,2,6,5,0,4,2,0,11,11,0,10,0,10,2,0,0
05/05/2021,483,6,48,97,130,81,75,59,25,7,9,0,256,225,2,114,22,195,71,15,66,0,1,0,1,0,2,0,2,0,4,2,0,1,0,5,0,0,0,0,5,9,5,9,12,2,6,0,28,20,0,7,2,25,9,2,3
08/10/2021,536,4,38,66,157,140,74,41,27,20,11,0,292,242,2,126,25,106,177,21,81,0,0,0,0,1,1,1,1,0,0,4,0,0,0,4,0,0,0,2,1,4,8,9,5,7,2,0,24,14,0,5,1,22,8,2,0
10/29/2020,1890,4,88,216,545,406,300,194,131,60,38,0,979,908,3,805,71,230,523,85,176,0,0,0,0,0,1,1,2,0,2,2,0,1,0,0,3,0,0,2,5,12,10,10,18,14,17,0,47,40,1,29,1,31,22,4,1
08/27/2021,541,3,39,92,151,108,71,52,39,15,12,1,288,252,1,122,11,158,152,7,91,0,0,0,0,0,0,0,3,0,1,2,0,1,0,0,2,0,0,0,4,3,5,7,8,4,8,0,19,20,0,8,0,20,8,1,2
10/08/2020,612,3,28,82,181,116,68,83,55,19,8,0,311,301,0,253,17,89,173,22,58,0,0,0,2,0,0,0,1,0,2,1,0,0,1,1,1,0,0,0,4,1,1,4,8,3,7,0,15,13,0,4,1,14,6,2,1
08/22/2021,282,5,33,45,64,61,50,33,16,6,7,0,150,131,1,49,7,70,100,12,44,0,0,0,0,2,1,0,2,0,3,2,0,0,1,4,0,0,0,1,4,4,11,4,4,1,4,0,19,14,0,6,1,17,8,0,1
05/28/2021,139,4,21,31,33,18,22,17,8,6,4,0,89,50,0,37,4,61,18,6,13,0,0,0,0,0,2,1,1,0,3,1,0,0,0,4,0,0,0,1,2,1,5,7,1,3,1,0,9,12,0,3,0,15,2,1,0
10/23/2021,203,2,,34,35,51,22,26,20,7,8,0,99,104,0,27,5,52,64,23,32,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,
07/22/2021,223,1,13,37,65,53,20,24,12,10,2,0,119,103,1,46,3,66,74,6,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,3,1,3,2,0,0,5,8,0,4,0,6,3,0,0
09/18/2020,358,4,20,41,102,74,45,45,34,8,9,0,164,194,0,160,16,55,91,12,24,0,0,0,0,0,0,1,3,0,2,2,0,1,0,2,1,0,0,0,0,0,1,3,3,7,6,0,9,11,0,1,1,9,8,0,1
08/14/2021,407,6,45,78,102,100,49,33,29,12,4,0,217,188,2,96,16,100,123,15,57,0,0,1,0,1,4,0,0,0,2,4,0,0,0,5,1,0,0,1,4,6,4,16,6,7,1,0,22,23,0,11,0,19,12,2,1
08/11/2020,386,4,22,48,103,74,66,48,37,7,3,0,184,201,1,173,6,81,88,15,23,0,0,0,0,1,0,1,2,0,1,3,0,1,1,2,0,0,0,1,0,3,1,4,9,1,3,0,15,7,0,5,0,9,7,1,0
08/05/2020,379,4,20,44,116,82,54,33,32,14,4,0,184,193,2,182,4,86,78,11,18,0,0,0,1,0,2,1,0,0,0,4,0,3,0,1,0,0,0,0,2,0,2,4,5,3,4,0,11,9,0,5,0,10,4,0,1
11/22/2020,782,15,102,62,201,160,141,88,76,34,20,0,386,395,1,205,29,142,288,37,81,0,0,0,2,1,4,4,4,0,8,7,0,6,0,3,6,0,0,2,7,10,16,8,23,24,12,0,48,54,0,29,3,42,21,5,2
08/13/2020,391,4,24,39,118,79,72,40,24,11,8,0,212,178,1,188,9,72,98,12,12,0,0,0,0,1,0,3,0,0,1,3,0,2,0,1,1,0,0,0,4,2,5,0,6,5,2,0,15,9,0,8,0,11,3,2,0
